-385	71	2183	335	-545	-1754
-24	387	2166	154	-283	-1789
-137	736	2495	7	-53	-1541
-163	965	3028	-127	45	-1125
-266	694	3748	-219	-227	-750
-568	282	4066	-182	-950	-883
-576	132	3645	-95	-1234	-1022
-223	438	3523	80	-800	-787
47	883	4196	506	-96	-168
-974	634	5077	659	60	109
-2091	19	4816	491	-458	-481
-3027	540	3632	752	588	-257
-2585	-144	4997	937	1347	-92
-3557	-1112	6833	562	370	-44
-3338	-1112	6494	326	-1121	-261
-1913	359	4964	112	-1403	-460
-1200	1049	4368	-135	-761	-62
-1080	1039	4501	-259	33	441
-1025	781	4550	-454	208	906
-1018	345	4133	-674	40	1299
-1085	-269	3718	-941	-259	1251
-958	-715	3078	-1116	-604	784
-754	-523	2244	-1170	-704	424
-407	-407	1605	-1002	-150	583
-500	276	3931	265	564	-38
-497	309	3914	220	511	49
-476	385	3798	196	542	112
-471	453	3785	202	675	222
-431	425	3814	182	758	313
-405	340	3852	140	825	383
-428	261	3963	92	765	428
-423	233	3955	76	690	436
-383	179	3913	83	731	441
-358	53	3964	92	781	318
-276	61	3995	86	763	212
-228	157	4041	80	706	194
-260	173	4120	57	656	136
-379	138	4200	71	591	19
-509	129	4378	88	621	33
-583	147	4773	125	638	30
-778	-54	5113	254	525	-36
-540	128	5282	412	174	-52
-307	290	5805	417	-319	-40
-989	477	5538	208	-994	-507
-1862	826	4344	-47	-721	-708
-2025	285	4233	-86	448	-941
-2167	-109	4597	-144	211	-1435
-2378	-295	3869	-6	-284	-1244
-2246	-177	3261	26	-167	-969
-1894	46	3701	-33	525	-637
-1668	318	4698	-192	682	-405
-1504	192	4696	-360	374	-531
-1239	225	4215	-551	38	-844
-967	217	3686	-771	-202	-1017
-716	132	3114	-985	-257	-1158
-654	66	2713	-1038	-249	-1191
-491	303	2275	-1012	-192	-1094
-430	390	2162	-843	164	-669
-554	230	2621	-557	413	-247
-848	58	3264	-325	276	37
-922	-247	3816	-69	-139	373
-725	-429	4035	136	-334	570
-531	-196	4350	276	-267	841
-491	35	4990	302	-499	1295
-732	-195	5148	200	-1096	1363
-798	-389	4496	161	-1548	1067
-271	-918	3738	119	-1271	857
-115	-1406	3934	-262	-424	479
-744	-1428	4669	-653	-74	-18
-1618	-857	4763	-590	-345	-59
-3015	-1244	3884	-400	-379	-542
-3131	-47	3219	-378	217	-744
-2843	862	4142	-237	379	124
-2925	1970	5486	-244	-156	560
-2643	2039	5769	-464	-409	1087
-2239	134	5591	-355	-649	1130
-1732	-1398	4856	69	-480	571
-1389	-2194	4086	796	-389	-10
-966	-1575	3145	1379	-498	-512
-475	-348	2547	1480	-185	-438
-368	560	2516	1185	144	-280
-460	935	2551	804	158	-328
-430	1006	2307	598	-82	-276
-297	819	1865	396	-227	-259
-241	340	1823	29	47	-293
-421	30	2433	-248	69	-327
-413	57	3169	-507	-148	-151
-571	265	3959	-575	-423	74
-701	-66	4672	-399	-364	-186
-919	-407	5162	-119	-387	-992
-629	110	5220	4	-375	-1101
-366	363	5132	247	-360	-718
-235	616	5344	787	-228	-480
-906	339	5496	1075	-444	-324
-1344	249	4567	1007	-789	-614
-2618	88	3354	853	-314	-1071
-3017	247	3298	899	630	-1264
-2859	226	4381	881	881	-383
-2603	-422	5450	573	237	209
-2151	-692	5325	457	-342	-32
-1476	33	4946	252	-561	-639
-1317	638	4558	-212	-180	-927
-753	1258	4218	-690	-191	-817
-428	1267	3789	-967	-57	-173
-627	346	3342	-1081	-196	243
-664	-248	2670	-1132	-253	107
-675	-280	2157	-1093	-165	-101
-599	-105	1945	-866	23	115
-360	170	2323	-431	498	713
-476	90	3275	-119	567	1101
-732	90	3630	23	171	1290
-577	-42	3655	69	-120	1566
-267	-260	3776	19	-398	1693
-251	-255	3781	-122	-515	1546
-498	-361	3694	-164	-299	1338
-867	-934	4301	54	-154	1143
-610	-1745	4473	159	-615	812
56	-1503	4174	-383	-206	254
-982	-886	4723	-754	-305	-37
-2475	-550	4190	-588	-547	-6
-3488	215	3538	-650	431	-413
-3127	464	4566	-614	1564	-347
-2752	741	6016	-472	1082	-591
-2568	943	6413	-376	-398	-520
-2156	574	5625	-369	-1103	-219
-1671	-170	4930	-128	-1426	-69
-1031	-253	3674	332	-984	-27
-771	-430	3100	677	-112	150
-654	-448	2804	741	605	-82
-895	10	3233	510	1067	-278
-1136	156	3688	351	744	-311
-1202	103	3605	292	8	-379
-844	-107	2969	311	-530	-500
-611	-125	2507	240	-497	-815
-483	-59	2530	124	-140	-1018
-529	7	2909	69	131	-1102
-468	249	3479	-64	358	-1091
-552	482	4189	-179	211	-846
-539	381	4542	-238	-353	-754
-562	199	4518	-196	-1024	-900
-472	-6	3872	-70	-1311	-1119
-360	310	3259	-44	-815	-1170
-14	856	3527	130	285	-477
-79	624	4898	482	721	-25
-713	218	5563	714	154	-91
-1364	-429	5526	774	-520	-244
-2022	-355	4703	787	-604	-351
-1980	31	3888	798	97	-548
-2064	328	4013	791	457	-392
-2242	-251	4502	521	195	-602
-2328	-184	4668	229	-257	-470
-1711	-29	4574	150	-171	-290
-1266	507	4724	-65	-278	-153
-1211	813	4467	-248	-363	119
-2833	769	3106	-792	266	753
-2778	1128	4134	-765	616	1664
-2792	933	5436	-408	-35	1921
-2179	-122	5707	-206	-558	1372
-1321	-1297	5313	0	-894	562
-730	-1693	4479	484	-879	-16
-838	-1835	3416	1122	-521	-483
-608	-1355	2740	1405	-16	-970
-554	-666	2778	1168	542	-1284
-842	50	3083	951	383	-1494
-774	778	2893	846	-163	-1324
-491	1091	2228	717	-503	-1007
-292	1099	1832	459	-211	-797
-322	948	2191	77	275	-506
-477	634	3038	-156	492	-97
-536	108	3797	-180	203	19
-479	-510	4290	-177	-336	-399
-453	-964	4457	-131	-713	-1018
-570	-388	4497	-219	-212	-1385
-635	497	5368	-260	110	-848
-249	794	5814	320	-276	-289
-461	206	5594	767	-790	-301
-1097	-392	5008	815	-877	-544
-1928	17	3850	902	-220	-563
-2383	-540	3610	1136	410	-761
-3018	-751	4186	934	502	-1535
-2934	-555	5413	486	-3	-1617
-2179	376	5238	347	-500	-922
-1451	1074	4895	117	-470	-657
-1046	1477	4449	-254	-390	-545
-801	1656	4055	-669	-19	24
-624	1044	3758	-1063	234	601
-548	23	3526	-1387	180	682
-479	-669	2914	-1583	-139	270
-299	-817	2067	-1558	-257	-151
-289	-559	1618	-1291	124	-216
-317	-175	1548	-795	457	309
-362	-253	2064	-289	1056	782
-376	-380	3205	-35	1135	890
-411	-567	3989	12	662	936
-401	-394	4229	-22	253	941
-233	-119	4466	-98	-93	1086
-256	-54	4675	-168	-415	1239
-643	-535	4540	-141	-567	1225
-664	-1281	4207	38	-828	777
199	-1111	4040	-445	-373	460
-1883	-999	5127	-1251	112	658
-3501	-1168	4268	-1718	328	157
-3392	513	3940	-1701	885	430
-1894	1342	4757	-1046	963	1411
-2027	1774	6425	-551	157	1215
-2308	1081	6910	-466	-1178	1244
-1751	-601	5806	-398	-2024	1328
-1286	-1316	4075	-6	-1685	1108
-1129	-2084	3260	679	-706	775
-690	-2176	2711	1236	-134	-140
-493	-1142	2846	1260	828	-855
-831	-100	3737	814	1440	-938
-1328	231	4448	628	628	-850
-979	422	3590	587	-611	-840
-551	526	2294	528	-746	-747
-360	444	1760	442	-135	-651
-357	346	2315	300	596	-619
-539	128	3306	81	938	-593
-618	88	4056	-39	527	-600
-408	-52	4166	-90	-54	-610
-178	-268	4335	-160	-428	-914
-524	-286	4364	-212	-995	-1406
-654	417	3772	-171	-1417	-1253
-64	1020	3435	242	-792	-407
110	676	4306	657	-36	-157
-622	-337	5182	724	-291	-240
-1606	-744	5140	684	-602	-644
-2487	-351	4130	1097	-240	-267
-2277	-92	3721	1402	769	-224
-2624	-1097	5229	1131	736	-831
-2927	-888	5512	750	-379	-1101
-2310	388	4653	660	-210	-610
-1567	1244	4754	318	188	-118
-1207	1783	4972	11	43	341
-1067	1604	4723	-400	-108	974
-1014	535	4132	-827	-342	1320
-745	-371	3327	-1200	-395	1197
-488	-664	2757	-1370	-248	830
-523	-473	2340	-1331	-242	683
-314	-305	1750	-1134	-35	846
-178	-248	1850	-744	694	1218
-311	-605	2578	-359	1214	1452
-467	-932	3373	-61	1223	1396
-561	-1115	3901	138	907	1202
-563	-1245	4193	248	432	818
-273	-1013	4168	280	-51	291
-161	-914	4042	337	-292	-63
-258	-988	4095	357	-100	-511
-285	-957	4517	298	27	-811
-145	-1088	5131	120	-16	-1060
-555	-934	5700	-137	-349	-1452
-1160	-278	5134	-169	-1188	-1377
-1770	-292	3869	-196	-882	-808
-1910	53	3363	-387	105	-424
-1667	723	3455	-606	294	-38
-1990	1679	4180	-468	130	561
-2075	922	5039	-264	81	574
-1511	-687	5931	-122	99	-14
-1092	-1762	5827	259	-457	-712
-1029	-1890	4683	779	-576	-1098
-751	-1354	3804	1350	-274	-1236
-378	-506	3451	1445	26	-1155
-389	65	3252	1298	49	-1184
