-1606	114	3594	-17	157	10
-1614	49	3549	1	182	-14
-1666	46	3474	-10	156	-84
-1691	25	3224	-52	128	-143
-1663	94	2948	-98	197	-188
-1642	125	2608	-106	353	-146
-1504	-13	2425	-69	623	-119
-1224	-3	2516	-34	836	-198
-1251	124	2758	63	836	-36
-1417	227	2789	172	481	214
-1412	398	2693	205	139	477
-1501	379	2608	122	-161	720
-1416	283	2518	-90	-219	584
-1232	270	3165	-173	29	615
-1369	127	4273	-109	82	671
-1868	136	5711	12	-131	675
-2528	-84	6890	51	-809	728
-3217	172	7600	-63	-854	679
-3620	-2	9519	-107	-220	361
-5008	-454	10815	-52	-13	-305
-5192	-199	10624	-216	555	-957
-5061	575	10860	-303	871	-1025
-4787	26	8411	-205	616	-1712
-4035	652	4215	-198	1639	-2510
-2266	573	3203	-52	2157	-1645
-402	396	3555	37	1646	-532
-1099	-289	3723	100	-972	599
-2371	-194	1272	258	-6623	745
-2014	621	-1208	149	-7434	914
-2809	622	-1101	-140	-7551	1232
1075	241	-3316	-40	-8106	844
3962	19	-5089	-262	-4537	361
3531	31	-3530	-629	1749	333
681	-748	-368	-692	3014	175
-14	-682	857	-414	2105	-457
-351	-72	1110	-317	1496	-426
-811	149	968	-139	626	133
-1055	-66	766	24	-312	267
-1201	-150	532	76	-1344	-366
-692	46	-203	99	-2228	-517
-729	103	-966	76	-2008	-243
-794	861	-981	-38	-127	1083
-4079	-1711	-972	-133	3727	1296
-593	487	4410	106	9368	-1995
-4214	3	14201	457	11086	1420
-7944	-431	19443	-216	5749	-803
-5805	-783	15200	15	-4199	-399
-1550	669	5004	140	-5422	-946
-176	1130	1261	130	-1750	-25
-1290	185	3329	-9	2027	626
-2597	-484	6761	67	2411	533
-2903	-573	7518	292	342	155
-1897	-253	5454	317	-1189	-322
-1332	42	3801	321	-1159	-368
-1205	147	3151	252	-611	-298
-1321	56	3172	159	-42	-191
-1419	-69	3484	32	184	-231
-1444	-186	3660	-16	83	-296
-1403	-202	3630	-8	-197	-373
-1400	-65	3383	37	-388	-362
-1685	92	3189	88	-480	-182
-1813	148	3087	127	-286	-60
-1533	250	3263	163	161	136
-1312	140	3554	114	223	222
-1319	81	3654	28	-82	72
-1438	74	3529	-13	-358	48
-1423	-64	3252	-8	-323	52
